datetime,open,high,low,close,volume
2025-06-05 18:32:00,296.80999755859375,297.010009765625,296.0899963378906,296.18011474609375,711027
2025-06-05 18:33:00,296.2200012207031,296.3900146484375,295.79998779296875,295.8900146484375,780848
2025-06-05 18:34:00,295.889892578125,297.42999267578125,295.6700134277344,297.347412109375,958584
2025-06-05 18:35:00,297.4200134277344,297.9800109863281,297.1600036621094,297.7807922363281,678516
2025-06-05 18:36:00,297.8299865722656,298.3880920410156,297.5303039550781,298.07000732421875,651840
2025-06-05 18:37:00,298.0799865722656,298.79449462890625,294.8800048828125,294.9200134277344,1867610
2025-06-05 18:38:00,294.9549865722656,295.5,292.8316955566406,294.4400939941406,1838013
2025-06-05 18:39:00,294.5400085449219,295.29998779296875,293.8500061035156,294.9880065917969,822091
2025-06-05 18:40:00,294.9307861328125,295.19000244140625,293.5,293.7900085449219,840920
2025-06-05 18:41:00,293.80499267578125,295.9458923339844,293.80010986328125,295.29010009765625,933183
2025-06-05 18:42:00,295.3446044921875,295.7394104003906,294.3200988769531,294.79998779296875,596408
2025-06-05 18:43:00,294.92230224609375,295.3599853515625,294.0101013183594,294.1400146484375,543464
2025-06-05 18:45:00,294.1099853515625,294.8399963378906,294.0,294.0101013183594,1460691
2025-06-05 18:46:00,294.07501220703125,294.2510986328125,293.25,293.6022033691406,701765
2025-06-05 18:47:00,293.6000061035156,293.8500061035156,292.1400146484375,292.6000061035156,945196
2025-06-05 18:48:00,292.6387023925781,292.79998779296875,291.30999755859375,291.79998779296875,1044894
2025-06-05 18:49:00,291.760009765625,291.9898986816406,290.70050048828125,290.8948059082031,1109293
2025-06-05 18:50:00,290.8699951171875,292.17999267578125,290.8399963378906,291.17999267578125,902636
2025-06-05 18:51:00,291.2456970214844,292.260009765625,290.6099853515625,291.5849914550781,817499
2025-06-05 18:52:00,291.5950012207031,293.20001220703125,291.30010986328125,292.8999938964844,774501
2025-06-05 18:53:00,292.8500061035156,293.0498962402344,292.05999755859375,292.57000732421875,564649
2025-06-05 18:54:00,292.54010009765625,293.70001220703125,292.29998779296875,293.0986022949219,624605
2025-06-05 18:55:00,293.0950012207031,293.3900146484375,292.3999938964844,293.2250061035156,521299
2025-06-05 18:56:00,293.239990234375,293.7799987792969,291.0,291.04840087890625,962498
2025-06-05 18:57:00,291.0,291.1300048828125,288.32220458984375,288.860107421875,1822258
2025-06-05 18:58:00,288.9100036621094,290.0,288.7099914550781,289.1012878417969,860425
2025-06-05 18:59:00,289.1487121582031,289.1487121582031,287.6000061035156,288.32501220703125,1642281
2025-06-05 19:00:00,288.32501220703125,289.46990966796875,288.1099853515625,288.739990234375,980675
2025-06-05 19:01:00,288.82000732421875,289.489990234375,288.0,288.1499938964844,628208
2025-06-05 19:02:00,288.1307067871094,288.6000061035156,287.25,287.5,1967089
2025-06-05 19:03:00,287.489990234375,287.8739929199219,286.54998779296875,287.1910095214844,1041108
2025-06-05 19:04:00,287.17999267578125,287.7900085449219,285.8999938964844,286.55621337890625,1139790
2025-06-05 19:05:00,286.5,287.8299865722656,286.25,286.3299865722656,1113458
2025-06-05 19:06:00,286.25,286.80999755859375,285.79998779296875,285.9100036621094,967459
2025-06-05 19:07:00,285.94500732421875,286.0093994140625,284.5199890136719,284.6700134277344,1423387
2025-06-05 19:08:00,284.70001220703125,286.32000732421875,284.2200012207031,285.8500061035156,1261784
2025-06-05 19:09:00,285.78759765625,286.29998779296875,284.7300109863281,286.1199035644531,984574
2025-06-05 19:10:00,286.11419677734375,287.2099914550781,283.8500061035156,284.67999267578125,1626766
2025-06-05 19:11:00,284.6499938964844,284.7099914550781,282.8500061035156,283.6650085449219,1456792
2025-06-05 19:12:00,283.7049865722656,284.32000732421875,282.760009765625,283.6000061035156,1145320
2025-06-05 19:13:00,283.5710144042969,283.7799072265625,281.1700134277344,281.510009765625,1689198
2025-06-05 19:14:00,281.5150146484375,281.9700012207031,280.010009765625,280.5249938964844,2343126
2025-06-05 19:15:00,280.5249938964844,281.42999267578125,278.70001220703125,279.1300048828125,2436271
2025-06-05 19:16:00,279.1099853515625,279.25,277.0199890136719,277.6000061035156,1785187
2025-06-05 19:17:00,277.5199890136719,277.7099914550781,275.1700134277344,276.3900146484375,2645597
2025-06-05 19:18:00,276.3800964355469,277.5,274.32000732421875,274.79998779296875,1991144
2025-06-05 19:19:00,274.7200012207031,276.87890625,273.2099914550781,276.7300109863281,2215646
2025-06-05 19:20:00,276.639404296875,279.1300048828125,275.7300109863281,277.8399963378906,2108088
2025-06-05 19:21:00,277.7300109863281,278.2799987792969,275.0,276.1099853515625,1975030
2025-06-05 19:22:00,275.9700012207031,276.6080017089844,273.489990234375,275.92999267578125,1727250
2025-06-05 19:23:00,275.864990234375,277.0899963378906,275.0,275.3399963378906,1261286
2025-06-05 19:24:00,275.4700012207031,276.3699951171875,273.82000732421875,275.7300109863281,1645889
2025-06-05 19:25:00,275.6200866699219,278.9100036621094,275.54998779296875,277.7900085449219,1397110
2025-06-05 19:26:00,277.7900085449219,279.5,276.7001037597656,279.4200134277344,1335157
2025-06-05 19:27:00,279.4200134277344,281.32000732421875,279.1499938964844,281.17498779296875,1783312
2025-06-05 19:28:00,281.21990966796875,282.1099853515625,280.1189880371094,281.7134094238281,1649110
2025-06-05 19:29:00,281.7149963378906,282.3122863769531,281.3699951171875,281.75,1230882
2025-06-05 19:30:00,281.66009521484375,284.9700012207031,281.5600891113281,284.67999267578125,2251482
2025-06-05 19:31:00,284.7049865722656,286.5899963378906,284.6499938964844,285.70001220703125,2165889
2025-06-05 19:32:00,285.650390625,285.7149963378906,283.3504943847656,283.7799987792969,1817318
2025-06-05 19:33:00,283.8399963378906,285.0,283.5,283.6806945800781,1163799
2025-06-05 19:34:00,283.6426086425781,285.70001220703125,283.4200134277344,285.20001220703125,1102435
2025-06-05 19:35:00,284.7650146484375,284.989990234375,284.1300964355469,284.3301086425781,1077857
2025-06-05 19:36:00,284.3999938964844,286.6700134277344,284.32501220703125,286.0574951171875,1237024
2025-06-05 19:37:00,286.1199951171875,287.9486999511719,286.0899963378906,287.4599914550781,1343818
2025-06-05 19:38:00,287.385009765625,288.3692932128906,286.6600036621094,287.75,1338472
2025-06-05 19:39:00,287.7900085449219,287.8299865722656,286.0600891113281,286.614990234375,1149955
2025-06-05 19:40:00,286.6449890136719,286.75,284.5,285.09710693359375,1287896
2025-06-05 19:41:00,285.1000061035156,285.5,283.3399963378906,283.489990234375,933272
2025-06-05 19:42:00,283.489990234375,284.0,281.6506042480469,281.8699951171875,1311650
2025-06-05 19:43:00,281.8599853515625,282.82000732421875,281.2001037597656,281.79998779296875,1018847
2025-06-05 19:44:00,281.8299865722656,283.498291015625,281.5,283.1401062011719,1058942
2025-06-05 19:45:00,283.17999267578125,285.718994140625,283.0,285.54998779296875,1258642
2025-06-05 19:46:00,285.648193359375,286.6000061035156,284.3623046875,284.5328063964844,1091816
2025-06-05 19:47:00,284.5849914550781,285.25,283.29998779296875,283.6400146484375,1172507
2025-06-05 19:48:00,283.6600036621094,284.8999938964844,283.5400085449219,283.92498779296875,821482
2025-06-05 19:49:00,283.8741149902344,284.75,283.6600036621094,284.55999755859375,793468
2025-06-05 19:50:00,284.3500061035156,284.489990234375,281.67041015625,283.1400146484375,1173116
2025-06-05 19:51:00,283.1650085449219,284.79998779296875,283.1099853515625,284.31500244140625,986504
2025-06-05 19:52:00,284.31500244140625,285.82000732421875,283.65008544921875,285.80169677734375,1003831
2025-06-05 19:53:00,285.82000732421875,286.57501220703125,284.6108093261719,286.3599853515625,1092986
2025-06-05 19:54:00,286.3500061035156,286.42999267578125,284.5299987792969,284.7099914550781,1238113
2025-06-05 19:55:00,284.70001220703125,287.239990234375,284.05999755859375,287.1700134277344,1708023
2025-06-05 19:56:00,287.1700134277344,287.19000244140625,286.1199951171875,286.3500061035156,1128413
2025-06-05 19:57:00,286.2799987792969,286.44549560546875,285.54998779296875,285.6199951171875,1156792
2025-06-05 19:58:00,285.6499938964844,285.94000244140625,285.17999267578125,285.2099914550781,1446305
2025-06-05 19:59:00,285.19000244140625,285.30999755859375,284.42999267578125,284.731689453125,2658490
